row_id,text,label,source,original_label
202,how many ppm of particulate is in my local water,UNKNOWN,CLINC OOS Dataset (test),oos
203,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,SPAM,UCI SMS Spam Collection,spam
1148,what's a good resource to learn beginner's yoga,UNKNOWN,CLINC OOS Dataset (train),oos
194,what is popular in fashion right now,UNKNOWN,CLINC OOS Dataset (test),oos
1688,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,SPAM,UCI SMS Spam Collection,spam
2805,I don't know what to do to list the accepted payment methods,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
3045,I don't know what to do to chat with an assistant,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
589,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,SPAM,UCI SMS Spam Collection,spam
1783,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&,SPAM,UCI SMS Spam Collection,spam
760,Last chance 2 claim ur £150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. £3.00 Sub. 16 . Remove txt X or STOP,SPAM,UCI SMS Spam Collection,spam
526,I want to check how long it takes for the order to arrive,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_period
3246,"I don't want to chat with a bot, transfer to me someone",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
3357,"I do not understand you, can you help me to contact someone?",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1166,I don't know what to do ti see my invoice from,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
30,please activate a wireless hotspot so i can use the internet,UNKNOWN,CLINC OOS Dataset (test),oos
654,I don't know what I need to do to locate the invoice #85632,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
2077,latest hair styles for long natural hair,UNKNOWN,CLINC OOS Dataset (test),oos
2293,I am trying to see when will my item arrive,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_period
2470,I want help modifying my shipping address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
2208,do you have a free customer assistance phone number?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
467,when will the daffodils bloom this year,UNKNOWN,CLINC OOS Dataset (test),oos
1408,I need help to call damn customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1356,can uhelp me cancelling purchazse,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=cancel_order
2352,has there been any times when lebron james was arrested,UNKNOWN,CLINC OOS Dataset (test),oos
2366,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",SPAM,UCI SMS Spam Collection,spam
2445,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,SPAM,UCI SMS Spam Collection,spam
1692,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,SPAM,UCI SMS Spam Collection,spam
3083,i try to speak with customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1310,need help seeing my rebate status,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=track_refund
2780,URGENT! This is the 2nd attempt to contact U!U have WON £1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. max£7. 50,SPAM,UCI SMS Spam Collection,spam
572,is it ok to feed dogs people food,UNKNOWN,CLINC OOS Dataset (test),oos
267,I do not know how I can chat with an assistant,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2026,what do i need to do to earn several of ur item,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
660,create new pro account for daughter,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=create_account
3053,"i watched ""were the millers"" on netflix last night",UNKNOWN,CLINC OOS Dataset (test),oos
2119,I want assistance to speak to an operator,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1355,"add mary to my phone plan, please",UNKNOWN,CLINC OOS Dataset (test),oos
1668,i have got to check the damn withdrawal penalty,FAQ,Bitext Customer Support Intent Dataset,category=CANCEL; intent=check_cancellation_fee
39,where can I check at what time I can call customer service?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1936,i need assistance to open a gold account for my dad,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=create_account
345,can you add a bag to my reservation,UNKNOWN,CLINC OOS Dataset (test),oos
87,88800 and 89034 are premium phone services call 08718711108,SPAM,UCI SMS Spam Collection,spam
339,can i get in touch with customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2775,Please CALL 08712402578 immediately as there is an urgent message waiting for you,SPAM,UCI SMS Spam Collection,spam
20,I don't know what I have to do to speak with an asistant,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1921,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,SPAM,UCI SMS Spam Collection,spam
2621,i have a questioln about my standard account cancellation,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=delete_account
204,assistance to see purchase status,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=track_order
3311,need to change order how to do it,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=change_order
1625,need assistance subscribing to your newsletter,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=SUBSCRIPTION; intent=newsletter_subscription
612,Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,SPAM,UCI SMS Spam Collection,spam
1551,do you have a number to get in touch with customer support?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2337,i do not know what to do to download the invoice #85632,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=get_invoice
994,I don't know how I can change to the account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=switch_account
3321,tell me about personal finance,UNKNOWN,CLINC OOS Dataset (test),oos
2962,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,SPAM,UCI SMS Spam Collection,spam
891,"my delivery address changed, can you help me editing it?",FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
2871,what is the account number to the internet service i have,UNKNOWN,CLINC OOS Dataset (test),oos
3304,how many calories does doing 20 situps burn,UNKNOWN,CLINC OOS Dataset (test),oos
999,would it be possible to talk with someone?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
36,how do i skip all of the advertisements,UNKNOWN,CLINC OOS Dataset (test),oos
1720,why is there fake news,UNKNOWN,CLINC OOS Dataset (validation),oos
3301,I need help sending some feedback about a service,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
504,find information about the deletion of a account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=delete_account
828,adjust the contrast of the black and white photos,UNKNOWN,CLINC OOS Dataset (test),oos
1517,I do not know what I have to do ot talk to somebody,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1835,what is the distance between the goal posts in football,UNKNOWN,CLINC OOS Dataset (test),oos
610,Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412,SPAM,UCI SMS Spam Collection,spam
2193,"I have to acquire a bloody item, I need assistance",ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
1051,I need assistance with opening my premium account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=create_account
1717,"I have to receive the corporate newsletter, how to do it?",ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=SUBSCRIPTION; intent=newsletter_subscription
486,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,SPAM,UCI SMS Spam Collection,spam
557,check whatr hours I can call customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1376,"you are not helpful at all, help to speak with an assistant",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2197,how much is my car worth used,UNKNOWN,CLINC OOS Dataset (test),oos
1962,I want to chat with an operator,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1690,assistance to talk to an agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
350,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,SPAM,UCI SMS Spam Collection,spam
1856,want help to see ur allowedpayment modalities,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
992,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",SPAM,UCI SMS Spam Collection,spam
2034,new platinum account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=create_account
3179,where can I check order status?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=track_order
1286,where do i see if there are any news on the rebate,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=track_refund
2020,can ya help me to purchase a few of ur article,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
609,information about updating the shipping address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
888,want help to sign up to the company newsletter,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=SUBSCRIPTION; intent=newsletter_subscription
1079,assistance to give a quick look at bill #00108,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
3375,I need help to edit the address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
1757,compare the new life growth in trees when the seasons change,UNKNOWN,CLINC OOS Dataset (test),oos
2429,how can i keep my windshield from fogging up in winter,UNKNOWN,CLINC OOS Dataset (validation),oos
176,which nations are not democratic,UNKNOWN,CLINC OOS Dataset (validation),oos
3057,how do i get better at go,UNKNOWN,CLINC OOS Dataset (validation),oos
874,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,SPAM,UCI SMS Spam Collection,spam
3283,what were indians like 100 years ago,UNKNOWN,CLINC OOS Dataset (test),oos
500,see the damn bills from,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
1214,please find the capital of pakistan and its population,UNKNOWN,CLINC OOS Dataset (train),oos
2594,what was the closing number of the nasdaq today,UNKNOWN,CLINC OOS Dataset (test),oos
1152,"I need to swqap something of purchase , help me",ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=change_order
191,what is my current signal strength,UNKNOWN,CLINC OOS Dataset (test),oos
966,what do i need to do to hceck the termination charge,FAQ,Bitext Customer Support Intent Dataset,category=CANCEL; intent=check_cancellation_fee
1512,wanna see how long it usually takes for the order to arrive,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_period
1386,"I cannot remember my user key, I want to reset it",FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
1608,see in which situations can I ask for a reimbursement,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=check_refund_policy
904,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app,SPAM,UCI SMS Spam Collection,spam
418,when is the next nintendo direct,UNKNOWN,CLINC OOS Dataset (train),oos
2766,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",SPAM,UCI SMS Spam Collection,spam
3428,RGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50,SPAM,UCI SMS Spam Collection,spam
494,I try to speak to customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1261,i dont know how i can see ur reimbursement policy,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=check_refund_policy
725,can you help me seeing the accetped payment methods?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
146,want help to contact an agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
896,i haqve to see at what time i can contact customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
628,We currently have a message awaiting your collection. To collect your message just call 08718723815.,SPAM,UCI SMS Spam Collection,spam
3035,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth £350! To Claim, Call London 02072069400. Bx 526, SW73SS",SPAM,UCI SMS Spam Collection,spam
2482,help me create a account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=create_account
450,I try to list your accepted payment options,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
2465,please give me a listing of all the bottled water brands in the area,UNKNOWN,CLINC OOS Dataset (test),oos
2428,could you help me list your accepted payment modalities?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
1022,where can i get 100% merino wool t-shirts on the internet,UNKNOWN,CLINC OOS Dataset (test),oos
1316,I don't know what I have to do to speak to somebody,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2384,where to create a premium account for my daughter?,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=create_account
1865,there is a trouble entering a secondary shipping addres,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=set_up_shipping_address
3042,what's the blue book value of my car,UNKNOWN,CLINC OOS Dataset (test),oos
1619,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,SPAM,UCI SMS Spam Collection,spam
21,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",SPAM,UCI SMS Spam Collection,spam
3232,assistance seeing what hours customer service available is,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2701,wanna chat with a person,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1244,how can i improve my golf swing,UNKNOWN,CLINC OOS Dataset (test),oos
2826,"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text",SPAM,UCI SMS Spam Collection,spam
1324,can you help me to speak with customer support?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2224,"I have to talk with customer support, I need help",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
436,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!,SPAM,UCI SMS Spam Collection,spam
642,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",SPAM,UCI SMS Spam Collection,spam
1627,what is my checking account number,UNKNOWN,CLINC OOS Dataset (test),oos
2331,I want to talk to a goddamn human agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1704,is it possible to download my invoice from,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=get_invoice
2324,I want help to check the early termination charge,FAQ,Bitext Customer Support Intent Dataset,category=CANCEL; intent=check_cancellation_fee
2558,can you tell me when the bank closes,UNKNOWN,CLINC OOS Dataset (train),oos
1489,how many students attend ucsb,UNKNOWN,CLINC OOS Dataset (train),oos
1481,let me know where jim is right now,UNKNOWN,CLINC OOS Dataset (test),oos
1972,where could I notify of a problem with payment?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
1201,I don't know how I can receive reimbursements of money,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=get_refund
1282,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,SPAM,UCI SMS Spam Collection,spam
3052,100 dating service cal;l 09064012103 box334sk38ch,SPAM,UCI SMS Spam Collection,spam
3084,i want assistance speaking with an assistant,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
266,can you store a gun in a safe deposit box,UNKNOWN,CLINC OOS Dataset (test),oos
386,I need assistanc chatting with a live agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
229,want assistance recovering my account PIN code,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
2235,contact a human agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2710,i dont know how i can contact customer assistance,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
986,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p",SPAM,UCI SMS Spam Collection,spam
3034,what do you do if your 4 year old just ate playdoh,UNKNOWN,CLINC OOS Dataset (test),oos
2459,I don't know what to do to contact a live agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2086,how much for a samurai sword,UNKNOWN,CLINC OOS Dataset (test),oos
3256,I try to see at what time customer support available is,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2964,how to create a account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=create_account
363,"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT",SPAM,UCI SMS Spam Collection,spam
972,i do not know how i can download my invoices from,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=get_invoice
2647,will you direct to me someone?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1702,I need help to demand a rebate of my money,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=get_refund
774,i want help leaving a comment about ur company,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
861,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity,SPAM,UCI SMS Spam Collection,spam
1887,I do not know what I have to do to locate invoice #37777,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
2251,"I have to speak to customer service , can I get some help?",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1118,I want help to submit the new delivery address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=set_up_shipping_address
1242,what time does my ex-boss leave the office,UNKNOWN,CLINC OOS Dataset (test),oos
502,what is the best way to kill microbes,UNKNOWN,CLINC OOS Dataset (test),oos
2963,assistance to talk to customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
783,XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription,SPAM,UCI SMS Spam Collection,spam
2822,is it possible to contactr a person,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1055,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,SPAM,UCI SMS Spam Collection,spam
544,"I need to retrieve my user PIN, could you help me?",FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
1844,need to check how long it takes for the parcel to arrive,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_period
2607,when was the last time the president visited floridau,UNKNOWN,CLINC OOS Dataset (validation),oos
1853,I'm waiting for a damn refund of,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=track_refund
2149,i have to see what payment options are allowed,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
2242,"you are not helpful at all, help me to chat with somebody",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2956,assistance to speak with an agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2824,can ya help me to see what shipment options i have,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_options
3435,I do not know how to get in touch with customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1469,help me to contact an ooperator,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2440,I want help notifying of a payment problem,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
3365,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,SPAM,UCI SMS Spam Collection,spam
639,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+£1.50perWKsub,SPAM,UCI SMS Spam Collection,spam
669,PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04,SPAM,UCI SMS Spam Collection,spam
2064,can you check my voicemail,UNKNOWN,CLINC OOS Dataset (test),oos
2448,can you help me speaking with a human agent ?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1265,can you help me speaking with customer service?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1346,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",SPAM,UCI SMS Spam Collection,spam
3414,how many people live in vermillion,UNKNOWN,CLINC OOS Dataset (test),oos
2832,look up website on container gardening,UNKNOWN,CLINC OOS Dataset (test),oos
826,help to remove several articles from purchase,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=change_order
3033,look for my invoice from,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
1460,I want assistance to talk to a human agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
393,what's the alma mater of the man that started youtube,UNKNOWN,CLINC OOS Dataset (train),oos
3355,where can i find cheap rental skis nearby,UNKNOWN,CLINC OOS Dataset (test),oos
1048,what cryptocurrency gained the most in 2018,UNKNOWN,CLINC OOS Dataset (validation),oos
853,I need help to check what hours I can call customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1510,help to contact an agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2320,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,SPAM,UCI SMS Spam Collection,spam
2504,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS),SPAM,UCI SMS Spam Collection,spam
2481,I want assistance contacting someone,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1586,I want assistance acquiring several of your product,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
177,I need help to speak with a live agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2746,"I paid for an item, help me receive my money back",ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=get_refund
14,help to reset my user account pin,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
1270,help seeing what hours i can call customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
188,how can i speak to anoperator,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
713,"i need to find work, help me connect to a local business through linkedin",UNKNOWN,CLINC OOS Dataset (test),oos
3061,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs",SPAM,UCI SMS Spam Collection,spam
2989,I try to check in what cases can I request to be reimbursed,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=check_refund_policy
4,need help seeing what hours i can contact customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2276,how many people fall victim to internet scams per year,UNKNOWN,CLINC OOS Dataset (train),oos
54,I don't knpw how to report payment issues,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
2889,"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.",SPAM,UCI SMS Spam Collection,spam
1281,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",SPAM,UCI SMS Spam Collection,spam
2740,I am tryign to inform of an error with a registration,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=registration_problems
2355,want help to use the account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=switch_account
721,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2,SPAM,UCI SMS Spam Collection,spam
1071,i do not know how to retrieve the pass of my user,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
1151,is it possible to see the bills from ?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
2943,I want toleave an opinion for a service,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
148,i need help speaking to somebody,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2968,is there a video-on-demand function (vod),UNKNOWN,CLINC OOS Dataset (train),oos
3188,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,SPAM,UCI SMS Spam Collection,spam
