row_id,text,label,source,original_label
1321,find the names of all the rain forests located in south america,UNKNOWN,CLINC OOS Dataset (test),oos
1126,freemsg: hey - i'm buffy. and love to satisfy men. home alone feeling randy. reply c my pix! qlynnbv helpp a msg send stop to stop txts,SPAM,UCI SMS Spam Collection,spam
202,how many ppm of particulate is in my local water,UNKNOWN,CLINC OOS Dataset (test),oos
203,days to euro kickoff! u will be kept informed of all the latest news and results daily. unsubscribe send get euro stop to .,SPAM,UCI SMS Spam Collection,spam
1148,what's a good resource to learn beginner's yoga,UNKNOWN,CLINC OOS Dataset (train),oos
194,what is popular in fashion right now,UNKNOWN,CLINC OOS Dataset (test),oos
1688,u have a secret admirer who is looking make contact with u-find out who they rreveal who thinks ur so special-call on,SPAM,UCI SMS Spam Collection,spam
2805,i don't know what to do to list the accepted payment methods,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
3045,i don't know what to do to chat with an assistant,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
589,u have a secret admirer who is looking make contact with u-find out who they rreveal who thinks ur so special-call on,SPAM,UCI SMS Spam Collection,spam
1783,free video camera phones with half price line rental for mths and cross ntwk mins txts. call mobileupd or calloptout/,SPAM,UCI SMS Spam Collection,spam
760,last chance claim ur worth of discount vouchers-text yes to now!savamob-member offers mobile t cs . . sub. . remove txt x or stop,SPAM,UCI SMS Spam Collection,spam
526,i want to check how long it takes for the order to arrive,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_period
3246,"i don't want to chat with a bot, transfer to me someone",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
3357,"i do not understand you, can you help me to contact someone?",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1166,i don't know what to do ti see my invoice from,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
30,please activate a wireless hotspot so i can use the internet,UNKNOWN,CLINC OOS Dataset (test),oos
654,i don't know what i need to do to locate the invoice,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
2077,latest hair styles for long natural hair,UNKNOWN,CLINC OOS Dataset (test),oos
2293,i am trying to see when will my item arrive,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_period
2470,i want help modifying my shipping address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
2208,do you have a free customer assistance phone number?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
467,when will the daffodils bloom this year,UNKNOWN,CLINC OOS Dataset (test),oos
1408,i need help to call damn customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1356,can uhelp me cancelling purchazse,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=cancel_order
2352,has there been any times when lebron james was arrested,UNKNOWN,CLINC OOS Dataset (test),oos
2366,"six chances to win cash! from to , pounds txt> csh and send to . cost p/day, days, tsandcs apply reply hl info",SPAM,UCI SMS Spam Collection,spam
2445,double mins double txt / price linerental on latest orange bluetooth mobiles. call mobileupd for the very latest offers. or calloptout/lf,SPAM,UCI SMS Spam Collection,spam
1692,mths half price orange line rental latest camera phones free. had your phone mths? call mobilesdirect free on to update now! orstoptxt tcs,SPAM,UCI SMS Spam Collection,spam
3083,i try to speak with customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1310,need help seeing my rebate status,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=track_refund
2780,urgent! this is the nd attempt to contact u!u have won call b tcsbcmwcnxx.callcostppmmobilesvary. max.,SPAM,UCI SMS Spam Collection,spam
572,is it ok to feed dogs people food,UNKNOWN,CLINC OOS Dataset (test),oos
267,i do not know how i can chat with an assistant,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2026,what do i need to do to earn several of ur item,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
660,create new pro account for daughter,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=create_account
3053,"i watched ""were the millers"" on netflix last night",UNKNOWN,CLINC OOS Dataset (test),oos
2119,i want assistance to speak to an operator,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1355,"add mary to my phone plan, please",UNKNOWN,CLINC OOS Dataset (test),oos
1668,i have got to check the damn withdrawal penalty,FAQ,Bitext Customer Support Intent Dataset,category=CANCEL; intent=check_cancellation_fee
39,where can i check at what time i can call customer service?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1936,i need assistance to open a gold account for my dad,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=create_account
345,can you add a bag to my reservation,UNKNOWN,CLINC OOS Dataset (test),oos
87,and are premium phone services call,SPAM,UCI SMS Spam Collection,spam
339,can i get in touch with customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2775,please call immediately as there is an urgent message waiting for you,SPAM,UCI SMS Spam Collection,spam
20,i don't know what i have to do to speak with an asistant,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1921,want the latest video handset? anytime any network mins? half price line rental? reply or call for delivery tomorrow,SPAM,UCI SMS Spam Collection,spam
2621,i have a questioln about my standard account cancellation,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=delete_account
204,assistance to see purchase status,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=track_order
3311,need to change order how to do it,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=change_order
1625,need assistance subscribing to your newsletter,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=SUBSCRIPTION; intent=newsletter_subscription
612,urgent! please call from landline. cash or a luxury canary islands holiday await collection. tcs sae po box . mxy. ppm.,SPAM,UCI SMS Spam Collection,spam
1551,do you have a number to get in touch with customer support?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2337,i do not know what to do to download the invoice,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=get_invoice
994,i don't know how i can change to the account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=switch_account
3321,tell me about personal finance,UNKNOWN,CLINC OOS Dataset (test),oos
2962,as one of our registered subscribers u can enter the draw a g.b. gift voucher by replying with enter. to unsubscribe text stop,SPAM,UCI SMS Spam Collection,spam
891,"my delivery address changed, can you help me editing it?",FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
2871,what is the account number to the internet service i have,UNKNOWN,CLINC OOS Dataset (test),oos
3304,how many calories does doing situps burn,UNKNOWN,CLINC OOS Dataset (test),oos
999,would it be possible to talk with someone?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
36,how do i skip all of the advertisements,UNKNOWN,CLINC OOS Dataset (test),oos
1720,why is there fake news,UNKNOWN,CLINC OOS Dataset (validation),oos
3301,i need help sending some feedback about a service,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
504,find information about the deletion of a account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=delete_account
828,adjust the contrast of the black and white photos,UNKNOWN,CLINC OOS Dataset (test),oos
1517,i do not know what i have to do ot talk to somebody,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1835,what is the distance between the goal posts in football,UNKNOWN,CLINC OOS Dataset (test),oos
610,good luck! draw takes place th feb . good luck! for removal send stop to customer services,SPAM,UCI SMS Spam Collection,spam
2193,"i have to acquire a bloody item, i need assistance",ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
1051,i need assistance with opening my premium account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=create_account
1717,"i have to receive the corporate newsletter, how to do it?",ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=SUBSCRIPTION; intent=newsletter_subscription
486,you won't believe it but it's true. it's incredible txts! reply g now to learn truly amazing things that will blow your mind. from ofwd only p/txt,SPAM,UCI SMS Spam Collection,spam
557,check whatr hours i can call customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1376,"you are not helpful at all, help to speak with an assistant",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2197,how much is my car worth used,UNKNOWN,CLINC OOS Dataset (test),oos
1962,i want to chat with an operator,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1690,assistance to talk to an agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
350,hmv bonus special pounds of genuine hmv vouchers to be won. just answer easy questions. play now! send hmv to more info:,SPAM,UCI SMS Spam Collection,spam
1856,want help to see ur allowedpayment modalities,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
992,"customer service announcement. we recently tried to make a delivery to you but were unable to do so, please call to re-schedule. ref:",SPAM,UCI SMS Spam Collection,spam
2034,new platinum account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=create_account
3179,where can i check order status?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=track_order
1286,where do i see if there are any news on the rebate,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=track_refund
2020,can ya help me to purchase a few of ur article,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
609,information about updating the shipping address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
888,want help to sign up to the company newsletter,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=SUBSCRIPTION; intent=newsletter_subscription
1079,assistance to give a quick look at bill,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
3375,i need help to edit the address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
1757,compare the new life growth in trees when the seasons change,UNKNOWN,CLINC OOS Dataset (test),oos
2429,how can i keep my windshield from fogging up in winter,UNKNOWN,CLINC OOS Dataset (validation),oos
176,which nations are not democratic,UNKNOWN,CLINC OOS Dataset (validation),oos
3057,how do i get better at go,UNKNOWN,CLINC OOS Dataset (validation),oos
874,sunshine quiz! win a super sony dvd recorder if you canname the capital of australia? text mquiz to . b,SPAM,UCI SMS Spam Collection,spam
3283,what were indians like years ago,UNKNOWN,CLINC OOS Dataset (test),oos
500,see the damn bills from,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
1214,please find the capital of pakistan and its population,UNKNOWN,CLINC OOS Dataset (train),oos
2594,what was the closing number of the nasdaq today,UNKNOWN,CLINC OOS Dataset (test),oos
1152,"i need to swqap something of purchase , help me",ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=change_order
191,what is my current signal strength,UNKNOWN,CLINC OOS Dataset (test),oos
966,what do i need to do to hceck the termination charge,FAQ,Bitext Customer Support Intent Dataset,category=CANCEL; intent=check_cancellation_fee
1512,wanna see how long it usually takes for the order to arrive,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_period
1386,"i cannot remember my user key, i want to reset it",FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
1608,see in which situations can i ask for a reimbursement,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=check_refund_policy
904,todays voda numbers ending are selected to receive a ? award. if you hava a match please call quoting claim code standard rates app,SPAM,UCI SMS Spam Collection,spam
418,when is the next nintendo direct,UNKNOWN,CLINC OOS Dataset (train),oos
2766,"this is the nd time we have tried contact u. u have won the pound prize. claim is easy, call now! only p per min. bt-national-rate",SPAM,UCI SMS Spam Collection,spam
3428,rgent! this is the nd attempt to contact u!u have won call b tcsbcmwcnxx. callcost ppm mobilesvary. max.,SPAM,UCI SMS Spam Collection,spam
494,i try to speak to customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1261,i dont know how i can see ur reimbursement policy,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=check_refund_policy
725,can you help me seeing the accetped payment methods?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
146,want help to contact an agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
896,i haqve to see at what time i can contact customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
628,we currently have a message awaiting your collection. to collect your message just call .,SPAM,UCI SMS Spam Collection,spam
3035,"you have been selected to stay in of top british hotels - for nothing! holiday worth ! to claim, call london . bx , swss",SPAM,UCI SMS Spam Collection,spam
2482,help me create a account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=create_account
450,i try to list your accepted payment options,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
2465,please give me a listing of all the bottled water brands in the area,UNKNOWN,CLINC OOS Dataset (test),oos
2428,could you help me list your accepted payment modalities?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
1022,where can i get merino wool t-shirts on the internet,UNKNOWN,CLINC OOS Dataset (test),oos
1316,i don't know what i have to do to speak to somebody,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2384,where to create a premium account for my daughter?,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=create_account
1865,there is a trouble entering a secondary shipping addres,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=set_up_shipping_address
3042,what's the blue book value of my car,UNKNOWN,CLINC OOS Dataset (test),oos
1619,urgent! we are trying to contact u. todays draw shows that you have won a prize guaranteed. call from land line. claim a. valid hrs only,SPAM,UCI SMS Spam Collection,spam
21,"you are guaranteed the latest nokia phone, a gb ipod mp player or a prize! txt word: collect to no: ! ibhltd ldnwh p/mtmsgrcvd",SPAM,UCI SMS Spam Collection,spam
3232,assistance seeing what hours customer service available is,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2701,wanna chat with a person,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1244,how can i improve my golf swing,UNKNOWN,CLINC OOS Dataset (test),oos
2826,"hi babe its chloe, how r u? i was smashed on saturday night, it was great! how was your weekend? u been missing me? sp visionsms.com text stop to stop p/text",SPAM,UCI SMS Spam Collection,spam
1324,can you help me to speak with customer support?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2224,"i have to talk with customer support, i need help",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
436,you will be receiving this week's triple echo ringtone shortly. enjoy it!,SPAM,UCI SMS Spam Collection,spam
642,"urgent. important information for user. today is your lucky day! find out why , log onto there is a fantastic surprise awaiting you !",SPAM,UCI SMS Spam Collection,spam
1627,what is my checking account number,UNKNOWN,CLINC OOS Dataset (test),oos
2331,i want to talk to a goddamn human agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1704,is it possible to download my invoice from,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=get_invoice
2324,i want help to check the early termination charge,FAQ,Bitext Customer Support Intent Dataset,category=CANCEL; intent=check_cancellation_fee
2558,can you tell me when the bank closes,UNKNOWN,CLINC OOS Dataset (train),oos
1489,how many students attend ucsb,UNKNOWN,CLINC OOS Dataset (train),oos
1481,let me know where jim is right now,UNKNOWN,CLINC OOS Dataset (test),oos
1972,where could i notify of a problem with payment?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
1201,i don't know how i can receive reimbursements of money,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=get_refund
1282,todays vodafone numbers ending with are selected to a receive a award. if your number matches call to receive your award.,SPAM,UCI SMS Spam Collection,spam
3052,dating service cal;l boxskch,SPAM,UCI SMS Spam Collection,spam
3084,i want assistance speaking with an assistant,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
266,can you store a gun in a safe deposit box,UNKNOWN,CLINC OOS Dataset (test),oos
386,i need assistanc chatting with a live agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
229,want assistance recovering my account pin code,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
2235,contact a human agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2710,i dont know how i can contact customer assistance,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
986,"someone u know has asked our dating service contact you! cant guess who? call now all will be revealed. pobox , lshb p",SPAM,UCI SMS Spam Collection,spam
3034,what do you do if your year old just ate playdoh,UNKNOWN,CLINC OOS Dataset (test),oos
2459,i don't know what to do to contact a live agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2086,how much for a samurai sword,UNKNOWN,CLINC OOS Dataset (test),oos
3256,i try to see at what time customer support available is,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2964,how to create a account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=create_account
363,"u were outbid by simonwatson on the shinco dvd plyr. bid again, visit sms. ac/smsrewards end bid notifications, reply end out",SPAM,UCI SMS Spam Collection,spam
972,i do not know how i can download my invoices from,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=get_invoice
2647,will you direct to me someone?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1702,i need help to demand a rebate of my money,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=get_refund
774,i want help leaving a comment about ur company,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
861,p alfie moon's children in need song on ur mob. tell ur ms. txt tone charity to for nokias or poly charity for polys :zed profit charity,SPAM,UCI SMS Spam Collection,spam
1887,i do not know what i have to do to locate invoice,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
2251,"i have to speak to customer service , can i get some help?",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1118,i want help to submit the new delivery address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=set_up_shipping_address
1242,what time does my ex-boss leave the office,UNKNOWN,CLINC OOS Dataset (test),oos
502,what is the best way to kill microbes,UNKNOWN,CLINC OOS Dataset (test),oos
2963,assistance to talk to customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
783,xmas iscoming ur awarded either cd gift vouchers free entry r weekly draw txt music to tnc,SPAM,UCI SMS Spam Collection,spam
2822,is it possible to contactr a person,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1055,congratulations ur awarded either of cd gift vouchers free entry our weekly draw txt music to tncs,SPAM,UCI SMS Spam Collection,spam
544,"i need to retrieve my user pin, could you help me?",FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
1844,need to check how long it takes for the parcel to arrive,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_period
2607,when was the last time the president visited floridau,UNKNOWN,CLINC OOS Dataset (validation),oos
1853,i'm waiting for a damn refund of,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=track_refund
2149,i have to see what payment options are allowed,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
2242,"you are not helpful at all, help me to chat with somebody",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2956,assistance to speak with an agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2824,can ya help me to see what shipment options i have,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_options
3435,i do not know how to get in touch with customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1469,help me to contact an ooperator,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2440,i want help notifying of a payment problem,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
3365,we tried to contact you re our offer of new video phone anytime any network mins half price rental camcorder call or reply for delivery wed,SPAM,UCI SMS Spam Collection,spam
639,ur awarded a city break and could win a summer shopping spree every wk. txt store to .skilgme.tscswinawk!age.perwksub,SPAM,UCI SMS Spam Collection,spam
669,private! your account statement for shows un-redeemed s.i.m. points. call identifier code expires //,SPAM,UCI SMS Spam Collection,spam
2064,can you check my voicemail,UNKNOWN,CLINC OOS Dataset (test),oos
2448,can you help me speaking with a human agent ?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1265,can you help me speaking with customer service?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1346,"for ur chance to win a wkly shopping spree txt: shop to . t'sc's custcare , xp/wk",SPAM,UCI SMS Spam Collection,spam
3414,how many people live in vermillion,UNKNOWN,CLINC OOS Dataset (test),oos
2832,look up website on container gardening,UNKNOWN,CLINC OOS Dataset (test),oos
826,help to remove several articles from purchase,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=change_order
3033,look for my invoice from,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
1460,i want assistance to talk to a human agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
393,what's the alma mater of the man that started youtube,UNKNOWN,CLINC OOS Dataset (train),oos
3355,where can i find cheap rental skis nearby,UNKNOWN,CLINC OOS Dataset (test),oos
1048,what cryptocurrency gained the most in,UNKNOWN,CLINC OOS Dataset (validation),oos
853,i need help to check what hours i can call customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1510,help to contact an agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2320,free entry in a weekly comp for a chance to win an ipod. txt pod to to get entry (std txt rate) tc's apply for details,SPAM,UCI SMS Spam Collection,spam
2504,ever thought about living a good life with a perfect partner? just txt back name and age to join the mobile community. (p/sms),SPAM,UCI SMS Spam Collection,spam
2481,i want assistance contacting someone,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1586,i want assistance acquiring several of your product,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
177,i need help to speak with a live agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2746,"i paid for an item, help me receive my money back",ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=get_refund
14,help to reset my user account pin,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
1270,help seeing what hours i can call customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
188,how can i speak to anoperator,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
713,"i need to find work, help me connect to a local business through linkedin",UNKNOWN,CLINC OOS Dataset (test),oos
3061,"hi there, nights ur lucky night! uve been invited xchat, the uks wildest chat! txt chat to now! p/msgrcvdhg/suite/lands/row/wjhl ldn yrs",SPAM,UCI SMS Spam Collection,spam
2989,i try to check in what cases can i request to be reimbursed,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=check_refund_policy
4,need help seeing what hours i can contact customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2276,how many people fall victim to internet scams per year,UNKNOWN,CLINC OOS Dataset (train),oos
54,i don't knpw how to report payment issues,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
2889,"congrats! mobile g videophones r yours. call now! videochat wid your mates, play java games, dload polyph music, noline rentl.",SPAM,UCI SMS Spam Collection,spam
1281,"urgent! your mobile no xxxxxxxxx won a , bonus caller prize on //! this is the nd attempt to reach you! call asap!",SPAM,UCI SMS Spam Collection,spam
2740,i am tryign to inform of an error with a registration,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=registration_problems
2355,want help to use the account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=switch_account
721,dear voucher holder claim your st class airport lounge passes when using your holiday voucher call . when booking quote st class x,SPAM,UCI SMS Spam Collection,spam
1071,i do not know how to retrieve the pass of my user,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
1151,is it possible to see the bills from ?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
2943,i want toleave an opinion for a service,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
148,i need help speaking to somebody,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2968,is there a video-on-demand function (vod),UNKNOWN,CLINC OOS Dataset (train),oos
3188,private! your account statement for <fone no> shows un-redeemed s. i. m. points. call identifier code: expires //,SPAM,UCI SMS Spam Collection,spam
1804,"spook up your mob with a halloween collection of a logo pic message plus a free eerie tone, txt card spook to zed p per logo/pic",SPAM,UCI SMS Spam Collection,spam
2608,"the payment failed, where do i notify of errors?",ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
924,want help to acquire several of your product,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
604,assistance to file a claim,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=complaint
2305,"freemsg you have been awarded a free mini digital camera, just reply snap to collect your prize! (quizclub opt out? stop p/wk sp:rwm ph:)",SPAM,UCI SMS Spam Collection,spam
2358,wanna deit order,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=change_order
1623,want assistance talking with somebody,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1903,i do not know what i have to do to speak with a damn agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
646,what big news happened over the weekend,UNKNOWN,CLINC OOS Dataset (test),oos
852,your account for xxxxxxxxx shows unredeemed points. to claim call identifier code: xxxxx expires ..,SPAM,UCI SMS Spam Collection,spam
1381,i need assistance to correct the delivery address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
1965,wanna check what payment methods uaccept,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
173,speak with human agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2785,can you dim the brightness of my screen,UNKNOWN,CLINC OOS Dataset (test),oos
8,"eerie nokia tones u, rply tone title to eg tone dracula to titles: ghost, addamsfa, munsters, exorcist, twilight poboxwwq p",SPAM,UCI SMS Spam Collection,spam
